file,scene,feature,mode,slope,p_value,direction,n_pairs,slope_rand_mean,slope_rand_std
neutral_S12,neutral,intensity_max,h2a,-3.4792137589101064e-05,0.604,none,25,-0.0003367675886957,0.0013551593215778
neutral_S12,neutral,intensity_max,a2h,0.0015009630991141,0.762,none,26,0.0007203325076104,0.0010464636717413
neutral_S12,neutral,intensity_min,sym,-0.0018335261458546,0.054,none,51,0.0003248220059615,0.0012846310837424
neutral_S12,neutral,intensity_min,h2a,-0.0016325745631208,0.103,none,25,0.0005533959905061,0.0017394384131594
neutral_S12,neutral,intensity_min,a2h,-0.0013248711603846,0.768,none,26,-0.0017566139124092,0.0006111146285895
neutral_S12,neutral,intensity_std,sym,-0.0013053358574368,0.008,convergence,51,2.2923265012023417e-06,0.0005221650037754
neutral_S12,neutral,intensity_std,h2a,-0.0020726680874443,0.0,convergence,25,-2.1578090378315504e-05,0.0007132646662362
neutral_S12,neutral,intensity_std,a2h,-0.0008968208913518,0.526,none,26,-0.0009279500422012,0.0004584553884159
neutral_S12,neutral,speech_rate,sym,-0.000187766280679,0.326,none,51,-3.3803597663633314e-05,0.0003521854067652
neutral_S12,neutral,speech_rate,h2a,-0.0007523720639272,0.123,none,25,-0.0002612662447999,0.000441850665692
neutral_S12,neutral,speech_rate,a2h,0.0001246967042177,0.528,none,26,9.672755992775456e-05,0.0002921790973688
neutral_S12,neutral,mfcc_centroid_dist,sym,-6.437401269933379e-07,0.117,none,46,-9.57881310693132e-08,4.459264602074152e-07
neutral_S12,neutral,mfcc_centroid_dist,h2a,-9.23007380848171e-08,0.378,none,22,8.462080888866956e-08,5.66281610740076e-07
neutral_S12,neutral,mfcc_centroid_dist,a2h,-7.474314091279007e-07,0.231,none,24,-4.993267630784598e-07,3.865567483276341e-07
neutral_S12,neutral,embedding_cosine_dist,sym,-8.572445303423252e-05,0.001,convergence,47,4.332709626432188e-06,2.886670250255108e-05
neutral_S12,neutral,embedding_cosine_dist,h2a,-8.201965994692862e-05,0.007,convergence,22,1.3402401524693314e-05,3.848418832480221e-05
neutral_S12,neutral,embedding_cosine_dist,a2h,-8.359746247404763e-05,0.138,none,25,-6.472055456534759e-05,1.7285008829513273e-05
neutral_S15,neutral,pitch_mean,sym,0.0114250833767236,0.169,none,85,0.0162779583791993,0.0051426138839335
neutral_S15,neutral,pitch_mean,h2a,0.0099737788888518,0.488,none,42,0.0100568480479997,0.0066632522161343
neutral_S15,neutral,pitch_mean,a2h,0.0163468933245031,0.999,divergence,43,-0.0117025300066586,0.0092065059050508
neutral_S15,neutral,pitch_max,sym,0.0032397349248974,0.603,none,85,-0.0038204309550505,0.0292966484470546
neutral_S15,neutral,pitch_max,h2a,-0.0376028666314126,0.242,none,42,-0.0041620688043449,0.0463168454300918
neutral_S15,neutral,pitch_max,a2h,0.0476571968173831,0.82,none,43,0.0121483431387908,0.0387888755337231
neutral_S15,neutral,pitch_min,sym,-0.0086116728615065,0.158,none,78,0.003486352235877,0.0124437751491749
neutral_S15,neutral,pitch_min,h2a,-0.0135509421912146,0.109,none,38,0.0077794761317029,0.017091609431302
neutral_S15,neutral,pitch_min,a2h,-0.0086592931326096,0.984,none,40,-0.0362239916593601,0.0129504809066126
neutral_S15,neutral,pitch_std,sym,0.0087682330551869,0.562,none,84,0.0080621007950239,0.0044770165062355
neutral_S15,neutral,pitch_std,h2a,0.0065950369917916,0.605,none,42,0.0047071899674287,0.0060877164308848
neutral_S15,neutral,pitch_std,a2h,0.0145350496548102,0.981,divergence,42,0.0011849658177732,0.0066112651069287
neutral_S15,neutral,intensity_mean,sym,0.0050137989301726,1.0,divergence,85,-0.0002261907833238,0.0011379320496628
neutral_S15,neutral,intensity_mean,h2a,0.0058168114068582,0.999,divergence,42,0.0001268134110125,0.0014953253330082
neutral_S15,neutral,intensity_mean,a2h,0.0047442425070242,0.295,none,43,0.005194309022834,0.000843102795323
neutral_S15,neutral,intensity_max,sym,0.0035828254439492,1.0,divergence,85,-0.0012274060471169,0.0009730768899189
neutral_S15,neutral,intensity_max,h2a,0.0040966959968624,1.0,divergence,42,-0.0010363102223043,0.0012931360762741
neutral_S15,neutral,intensity_max,a2h,0.0038534582798549,0.005,none,43,0.0051078174638888,0.0005122616234506
neutral_S15,neutral,intensity_min,sym,0.0019617923482485,0.413,none,85,0.0021724494422909,0.0011120144570306
neutral_S15,neutral,intensity_min,h2a,0.0032697094430456,0.546,none,42,0.0030912845313277,0.0013204375119343
neutral_S15,neutral,intensity_min,a2h,0.0012666271662692,0.853,none,43,-0.0010815817310186,0.0022050141672
neutral_S15,neutral,intensity_std,sym,0.0001042975735695,0.433,none,85,0.0001938517065829,0.0005439517860345
neutral_S15,neutral,intensity_std,h2a,0.0006117763422934,0.817,none,42,-3.139122609896029e-05,0.0007233247622741
neutral_S15,neutral,intensity_std,a2h,-0.0003429254257738,0.523,none,43,-0.0003748431691967,0.0006061898070529
neutral_S15,neutral,speech_rate,sym,-9.727902143304772e-05,0.417,none,85,-5.1977869295951954e-05,0.0002199003889586
neutral_S15,neutral,speech_rate,h2a,0.0001887484547753,0.442,none,42,0.0002362395463867,0.0003159479410655
neutral_S15,neutral,speech_rate,a2h,-0.0004520798472312,0.215,none,43,-0.0002473492152977,0.0002609568674165
neutral_S15,neutral,mfcc_centroid_dist,sym,-1.8430845227363202e-07,0.533,none,61,-2.056397541234424e-07,2.9552075133276564e-07
neutral_S15,neutral,mfcc_centroid_dist,h2a,-3.887416070868485e-07,0.352,none,30,-2.1344544983192842e-07,4.329148951969543e-07
neutral_S15,neutral,mfcc_centroid_dist,a2h,-3.268824934870096e-07,0.338,none,31,-1.2047658146391285e-08,6.972646652376575e-07
neutral_S15,neutral,embedding_cosine_dist,sym,3.151657399174737e-05,0.991,divergence,70,6.561070954872264e-06,1.05940581890471e-05
neutral_S15,neutral,embedding_cosine_dist,h2a,3.399864040622237e-05,0.952,divergence,36,4.251839421546517e-06,1.744131363040409e-05
neutral_S15,neutral,embedding_cosine_dist,a2h,2.4437185165701572e-05,0.58,none,34,2.1659686437802457e-05,1.345467808534968e-05
neutral_S19,neutral,pitch_mean,sym,0.0172058965933176,0.987,divergence,87,-0.0132721853256145,0.014312116424308
neutral_S19,neutral,pitch_mean,h2a,0.0282102097736002,0.996,divergence,43,-0.012906710500959,0.0161571016569189
neutral_S19,neutral,pitch_mean,a2h,0.0175603788118123,0.168,none,44,0.0332139021948236,0.0167303594064059
neutral_S19,neutral,pitch_max,sym,0.0773885326485628,0.392,none,87,0.0968300606911272,0.064911867036965
neutral_S19,neutral,pitch_max,h2a,0.0999569571209615,0.316,none,43,0.1405828422051205,0.0834449071631805
neutral_S19,neutral,pitch_max,a2h,0.0942330504069928,0.784,none,44,0.0381300466775343,0.0720340470110254
neutral_S19,neutral,pitch_min,sym,-0.005177134763177,0.248,none,80,0.0034700551286745,0.0131369908848092
neutral_S19,neutral,pitch_min,h2a,0.001060643452883,0.429,none,41,0.0047328270405073,0.0163015580179198
neutral_S19,neutral,pitch_min,a2h,-0.0112039489748789,0.231,none,39,0.0069638372937886,0.0232830684521795
neutral_S19,neutral,pitch_std,sym,-0.0051783471997679,0.227,none,87,0.0010267733976501,0.0076096678768503
neutral_S19,neutral,pitch_std,h2a,-0.0042014771604972,0.269,none,43,0.0016766427327704,0.0098325546824126
neutral_S19,neutral,pitch_std,a2h,-0.0098051808484535,0.284,none,44,-0.0039837168070312,0.010799559611079
neutral_S19,neutral,intensity_mean,sym,-5.751408638104133e-05,0.355,none,28,0.0013741819738569,0.0043559543027545
neutral_S19,neutral,intensity_mean,h2a,-0.0011578238909007,0.516,none,14,-0.0013530078751438,0.0061618464993798
neutral_S19,neutral,intensity_mean,a2h,9.420721654109998e-05,0.407,none,14,0.0013244234202574,0.0049565928906053
neutral_S19,neutral,intensity_min,sym,0.023501790927952,0.943,none,24,-0.0049496942031475,0.0182405805598622
neutral_S19,neutral,intensity_min,h2a,0.075830657054694,0.997,divergence,11,-0.0019121544376815,0.0272191006130419
neutral_S19,neutral,intensity_min,a2h,0.031982876228459,0.899,none,13,0.0147989763366775,0.0131033730402932
neutral_S19,neutral,intensity_std,sym,0.0002487484235085,0.498,none,37,0.0003070867608832,0.0029863189506481
neutral_S19,neutral,intensity_std,h2a,0.0029288403735268,0.654,none,17,0.0014651010568647,0.0035549250190529
neutral_S19,neutral,intensity_std,a2h,-0.0007683192412668,0.551,none,20,-0.0009767930419899,0.0025000978351625
neutral_S19,neutral,speech_rate,sym,-0.0014056083356644,0.029,convergence,84,-0.0003942194485271,0.0005308120843375
neutral_S19,neutral,speech_rate,h2a,-0.0030373394588136,0.076,none,43,-0.0020345171290748,0.0006826463845708
neutral_S19,neutral,speech_rate,a2h,0.0003666271221893,0.946,none,41,-0.0008277082312453,0.0006995151477276
neutral_S19,neutral,mfcc_centroid_dist,sym,-2.8337134283163777e-08,0.756,none,87,-2.371041173293637e-07,3.026105896406717e-07
neutral_S19,neutral,mfcc_centroid_dist,h2a,2.271246186138674e-07,0.808,none,43,-9.520704180131388e-08,3.608485052208984e-07
neutral_S19,neutral,mfcc_centroid_dist,a2h,-3.3152192829765976e-07,0.104,none,44,1.7566994076486154e-07,4.1578877409962573e-07
neutral_S19,neutral,embedding_cosine_dist,sym,-3.068853373750376e-05,0.115,none,81,-6.590323189864237e-06,2.003955203833504e-05
neutral_S19,neutral,embedding_cosine_dist,h2a,-1.877722868821429e-05,0.237,none,42,-1.110236858349593e-06,2.391881608043737e-05
neutral_S19,neutral,embedding_cosine_dist,a2h,-3.0220133484280048e-05,0.21,none,39,-1.2090935586480783e-05,2.314429299123445e-05
neutral_S26,neutral,pitch_mean,sym,-0.0246000224470172,0.044,convergence,34,0.0023098965074748,0.0155036936605734
neutral_S26,neutral,pitch_mean,h2a,-0.055317959953328,0.023,convergence,16,-0.0140947364942106,0.0207374930257192
neutral_S26,neutral,pitch_mean,a2h,-0.0296993130320753,0.479,none,18,-0.0270744940682853,0.0314540786920688
neutral_S26,neutral,pitch_max,sym,-0.1801958273253505,0.214,none,35,-0.1242020614320799,0.0665173039200365
neutral_S26,neutral,pitch_max,h2a,-0.2474619346372386,0.385,none,17,-0.2138972725648823,0.0941368474648855
neutral_S26,neutral,pitch_max,a2h,-0.2590929210524395,0.006,convergence,18,0.0006973106913901,0.1057228360428385
neutral_S26,neutral,pitch_min,sym,-0.0782560939020104,0.009,convergence,22,-0.0123444412128363,0.0290181020135685
neutral_S26,neutral,pitch_min,h2a,-0.1488300323914743,0.006,convergence,11,-0.0262246237608429,0.050129436415559
neutral_S26,neutral,pitch_min,a2h,-0.0385451452316705,0.445,none,11,-0.0316413542826976,0.04937167493498
neutral_S26,neutral,pitch_std,sym,-0.0243488934108539,0.533,none,34,-0.0251427919466976,0.0086939570976099
neutral_S26,neutral,pitch_std,h2a,-0.0198522620233633,0.815,none,16,-0.0324843521562235,0.0140826657245732
neutral_S26,neutral,pitch_std,a2h,-0.0475343342698884,0.008,convergence,18,0.0050082317431327,0.0208596528183947
neutral_S26,neutral,intensity_mean,sym,0.0025620619509995,0.789,none,31,-0.003628757585669,0.0077478562620318
neutral_S26,neutral,intensity_mean,h2a,0.0024844101039696,0.608,none,15,-0.0009556409466249,0.0107693453770872
neutral_S26,neutral,intensity_mean,a2h,0.0041019904910167,0.104,none,16,0.012240752937717,0.0064024161024839
neutral_S26,neutral,intensity_max,sym,-0.0182458763687688,0.258,none,23,-0.0123709302374587,0.009518068337142
neutral_S26,neutral,intensity_max,h2a,-0.0138456796885846,0.4572004028197381,none,12,-0.0125849394229713,0.0130917864993037
neutral_S26,neutral,intensity_max,a2h,-0.0218701803556701,0.075,none,11,-0.0066226105693173,0.0106060332888099
neutral_S26,neutral,intensity_min,sym,-0.0084207096582895,0.966,none,35,-0.0142022267726575,0.003251700392521
neutral_S26,neutral,intensity_min,h2a,-0.0054257874775341,0.898,none,17,-0.0119862750316372,0.0050481279939172
neutral_S26,neutral,intensity_min,a2h,-0.0098273066633012,0.001,convergence,18,0.0120538823415612,0.0069617842841266
neutral_S26,neutral,intensity_std,sym,0.0046430281837828,0.84,none,32,0.0026127001915346,0.0020245937893901
neutral_S26,neutral,intensity_std,h2a,0.0025296823883887,0.729,none,16,0.0008647101781963,0.0028234603835235
neutral_S26,neutral,intensity_std,a2h,0.0046817408206356,0.999,divergence,16,-0.0019585306837026,0.0022590215105818
neutral_S26,neutral,speech_rate,sym,0.0008421212573831,0.679,none,35,0.0005564684659424,0.0006597553803816
neutral_S26,neutral,speech_rate,h2a,0.0002100012147422,0.525,none,17,0.0001749113649322,0.0009030140570199
neutral_S26,neutral,speech_rate,a2h,0.001315778812773,0.961,divergence,18,-9.734421721633867e-05,0.0008087684656486
neutral_S26,neutral,mfcc_centroid_dist,sym,3.947326874857695e-07,0.256,none,20,1.134488652073075e-06,1.2403659640586325e-06
neutral_S26,neutral,mfcc_centroid_dist,h2a,1.4241370296648207e-06,0.4518760195758564,none,10,1.585090972830329e-06,1.5828915498306976e-06
neutral_S26,neutral,mfcc_centroid_dist,a2h,-8.554139394810482e-07,0.3652875882946518,none,10,-2.6595581040273545e-07,1.6129490794164523e-06
neutral_S26,neutral,embedding_cosine_dist,sym,5.390764696670705e-05,0.853,none,23,1.4325449602976003e-05,3.7986936919762055e-05
neutral_S26,neutral,embedding_cosine_dist,h2a,2.450365085806456e-05,0.6256256256256256,none,11,4.4077739313950764e-06,6.773008982541665e-05
neutral_S26,neutral,embedding_cosine_dist,a2h,6.022184593547972e-05,0.8835341365461847,none,12,1.2278523082956066e-05,3.971811938597101e-05
neutral_S28,neutral,pitch_mean,sym,0.0184928408413534,0.481,none,37,0.0190954049587428,0.0123014721962399
neutral_S28,neutral,pitch_mean,h2a,0.0178165567192327,0.481,none,18,0.0182357122247435,0.0167230047920597
neutral_S28,neutral,pitch_mean,a2h,0.0202449603175349,0.963,divergence,19,-0.0092823100298396,0.0169368098821503
neutral_S28,neutral,pitch_max,sym,-0.1379908501021139,0.076,none,37,0.0199085333527458,0.1110482398134786
neutral_S28,neutral,pitch_max,h2a,-0.2324732786198264,0.049,convergence,18,0.0253149397950614,0.1591909682430914
neutral_S28,neutral,pitch_max,a2h,-0.1136041097909977,0.261,none,19,-0.0564043438309574,0.0881820803875146
neutral_S28,neutral,pitch_min,sym,-0.0406440605984298,0.403,none,27,-0.0347820599750055,0.0201647999247935
neutral_S28,neutral,pitch_min,h2a,-0.0222299199453941,0.731,none,13,-0.0344872751870824,0.0264654434664915
neutral_S28,neutral,pitch_min,a2h,-0.0388600189931786,0.303,none,14,-0.0176118613713928,0.0386018366847839
neutral_S28,neutral,pitch_std,sym,-0.0018537654869205,0.313,none,37,0.0032983083119867,0.0099067466720344
neutral_S28,neutral,pitch_std,h2a,-0.0148622230602708,0.05,none,18,0.0070297775714173,0.0137845937925186
neutral_S28,neutral,pitch_std,a2h,0.0074065140691436,0.698,none,19,-0.0010702783602237,0.0149747646190752
neutral_S28,neutral,intensity_mean,sym,0.0006488319398423,0.42,none,37,0.0010836022837973,0.0018355803153258
neutral_S28,neutral,intensity_mean,h2a,-0.0029475566320023,0.099,none,18,0.0002498507382544,0.0024129752006294
neutral_S28,neutral,intensity_mean,a2h,0.0029411429004448,0.565,none,19,0.0026644143375926,0.0014969312263589
neutral_S28,neutral,intensity_max,sym,-0.0029784383337834,0.01,convergence,37,0.0011799378330231,0.0017333202408148
neutral_S28,neutral,intensity_max,h2a,-0.0065618581193019,0.002,convergence,18,-3.931106719130377e-06,0.0023270014024639
neutral_S28,neutral,intensity_max,a2h,-0.0004006564592017,0.92,none,19,-0.0019205674497755,0.0010479726652269
neutral_S28,neutral,intensity_min,sym,-0.0008724611249695,0.592,none,37,-0.0010133742598863,0.0008390502213743
neutral_S28,neutral,intensity_min,h2a,-0.0007913673828687,0.447,none,18,-0.0006492541813513,0.0010628293901908
neutral_S28,neutral,intensity_min,a2h,-0.0005437899163371,0.438,none,19,-0.0003406227447131,0.0017396230465637
neutral_S28,neutral,intensity_std,sym,0.0014505783064488,0.771,none,37,0.0008674443784972,0.0007515798820459
neutral_S28,neutral,intensity_std,h2a,0.0024292053900884,0.902,none,18,0.0010755532804371,0.0010165002544035
neutral_S28,neutral,intensity_std,a2h,0.0006496647903168,0.638,none,19,0.0003205343223492,0.0009050791948898
neutral_S28,neutral,speech_rate,sym,0.0008650759581433,0.82,none,37,0.0001811682777704,0.0007586427451359
neutral_S28,neutral,speech_rate,h2a,-0.0001527352522691,0.534,none,18,-0.0002459617458896,0.0010161300425292
neutral_S28,neutral,speech_rate,a2h,0.0018779273307848,0.716,none,19,0.0015781322063548,0.0005035979491743
neutral_S28,neutral,mfcc_centroid_dist,sym,1.9086911884637e-07,0.704,none,36,1.3798281528687482e-08,3.583078433263111e-07
neutral_S28,neutral,mfcc_centroid_dist,h2a,2.657083232654743e-07,0.707,none,17,-7.844200781759442e-09,5.195090217566645e-07
neutral_S28,neutral,mfcc_centroid_dist,a2h,3.4977455069586174e-07,0.804,none,19,-7.864056768209113e-08,4.860811924106786e-07
neutral_S28,neutral,embedding_cosine_dist,sym,5.076718360546034e-05,0.972,divergence,35,4.1184076850667564e-06,2.3182593494124623e-05
neutral_S28,neutral,embedding_cosine_dist,h2a,5.0478703300830585e-05,0.822,none,17,2.153282278482288e-05,3.0696795345536175e-05
neutral_S28,neutral,embedding_cosine_dist,a2h,6.779721661278229e-05,0.809,none,18,4.042563510264493e-05,2.98469909328901e-05
neutral_S32,neutral,pitch_mean,sym,0.0057980616792312,0.054,none,35,0.0278633389336758,0.0137410866748749
neutral_S32,neutral,pitch_mean,h2a,-0.0395902001130032,0.148,none,17,-0.0178394713681048,0.020981061083844
neutral_S32,neutral,pitch_mean,a2h,0.0310533621796775,0.99,divergence,18,-0.029621675127821,0.026934040426848
neutral_S32,neutral,pitch_max,sym,0.0478900575213643,0.536,none,35,0.0361698902207798,0.1251215136349966
neutral_S32,neutral,pitch_max,h2a,0.0367973674996718,0.556,none,17,0.0161216492843557,0.171683621367914
neutral_S32,neutral,pitch_max,a2h,-0.0033744786137274,0.79,none,18,-0.1200915068487236,0.1399659404280069
neutral_S32,neutral,pitch_min,sym,-0.035244913910396,0.196,none,35,-0.0044471328796961,0.0338029397004503
neutral_S32,neutral,pitch_min,h2a,-0.0437787844107634,0.339,none,17,-0.0217434119350237,0.0508385495066353
neutral_S32,neutral,pitch_min,a2h,-0.0619129584045993,0.379,none,18,-0.0504249775994249,0.0343839440309581
neutral_S32,neutral,pitch_std,sym,0.034253972173043,0.717,none,35,0.0269358904701342,0.0123686380793965
neutral_S32,neutral,pitch_std,h2a,-0.0126087236688157,0.515,none,17,-0.0126387632669541,0.0174753138134113
neutral_S32,neutral,pitch_std,a2h,0.0762586389657805,0.999,divergence,18,0.0019700707913267,0.023559731789575
neutral_S32,neutral,intensity_mean,sym,0.0158435344824711,0.998,divergence,35,0.0014872878176064,0.0052010520439452
neutral_S32,neutral,intensity_mean,h2a,0.0199976513789433,0.995,divergence,17,0.001600620876193,0.0076978294070054
neutral_S32,neutral,intensity_mean,a2h,0.0165573217488858,0.784,none,18,0.0147743985468637,0.0023853786033808
neutral_S32,neutral,intensity_max,sym,0.0074858029977494,0.895,none,35,0.0020898964229541,0.0041595296198781
neutral_S32,neutral,intensity_max,h2a,0.0100791700399702,0.901,none,17,0.0028041815519254,0.0057527290882211
